,Distance,Gender,Time,Name,Date,Year
117,800.0,m,109.8,Tom Hampson,2032-08-02 00:00:00,1932.6666666666667
118,800.0,m,109.8,Ben Eastman,2034-06-16 00:00:00,1934.5
119,800.0,m,109.7,Glenn Cunningham ,2036-08-20 00:00:00,1936.6666666666667
120,800.0,m,109.59999999999999,Elroy Robinson ,2037-07-11 00:00:00,1937.5833333333333
121,800.0,m,108.40000000000001,Sydney Wooderson,2038-08-20 00:00:00,1938.6666666666667
122,800.0,m,106.59999999999999,Rudolf Harbig ,2039-07-15 00:00:00,1939.5833333333333
123,800.0,m,105.7,Roger Moens,2055-08-03 00:00:00,1955.6666666666665
124,800.0,m,104.3,Peter Snell,2062-02-03 00:00:00,1962.1666666666665
125,800.0,m,104.3,Ralph Doubell ,1968-10-15 00:00:00,1968.8333333333333
126,800.0,m,104.3,Dave Wottle,1972-07-01 00:00:00,1972.5833333333333
127,800.0,m,103.7,Marcello Fiasconaro ,1973-06-27 00:00:00,1973.5
128,800.0,m,103.5,Alberto Juantorena ,1976-07-25 00:00:00,1976.5833333333333
129,800.0,m,103.40000000000001,Alberto Juantorena ,1977-08-21 00:00:00,1977.6666666666667
130,800.0,m,102.40000000000001,Sebastian Coe,1979-07-05 00:00:00,1979.5833333333333
131,800.0,m,101.72999999999999,Sebastian Coe,1981-06-10 00:00:00,1981.5
132,800.0,m,101.72999999999999,Wilson Kipketer ,1997-07-07 00:00:00,1997.5833333333333
133,800.0,m,101.24000000000001,Wilson Kipketer ,1997-08-13 00:00:00,1997.6666666666667
134,800.0,m,101.11,Wilson Kipketer ,1997-08-24 00:00:00,1997.6666666666667
135,800.0,m,101.09,David Rudisha,2010-08-22 00:00:00,2010.6666666666667
136,800.0,m,101.00999999999999,David Rudisha,2010-08-29 00:00:00,2010.6666666666667
137,800.0,m,100.91,David Rudisha,2012-08-09 00:00:00,2012.6666666666667
138,1000.0,m,152.30000000000001,Georg Mickler ,2013-06-22 00:00:00,1913.5
139,1000.0,m,149.09999999999999,Anatole Bolin ,2018-09-22 00:00:00,1918.75
140,1000.0,m,148.59999999999999,Sven Lundgren ,2022-09-27 00:00:00,1922.75
141,1000.0,m,146.80000000000001,Séra Martin ,2026-09-30 00:00:00,1926.75
142,1000.0,m,145.80000000000001,Otto Peltzer ,2027-09-18 00:00:00,1927.75
143,1000.0,m,143.59999999999999,Jules Ladoumègue ,2030-10-19 00:00:00,1930.8333333333333
144,1000.0,m,141.5,Rudolf Harbig ,2041-05-24 00:00:00,1941.4166666666667
145,1000.0,m,141.40000000000001,Rune Gustafsson ,2046-09-04 00:00:00,1946.75
146,1000.0,m,141.40000000000001,Marcel Hansenne ,2048-08-27 00:00:00,1948.6666666666665
147,1000.0,m,141.30000000000001,Olle Åberg ,2052-08-10 00:00:00,1952.6666666666665
148,1000.0,m,141.19999999999999,Stanislav Jungwirth ,2052-10-27 00:00:00,1952.8333333333335
149,1000.0,m,140.80000000000001,Mal Whitfield ,2053-08-16 00:00:00,1953.6666666666665
150,1000.0,m,140.40000000000001,Audun Boysen,2053-09-17 00:00:00,1953.75
151,1000.0,m,139.5,Audun Boysen,2054-08-18 00:00:00,1954.6666666666665
152,1000.0,m,139.0,Audun Boysen,2055-08-30 00:00:00,1955.6666666666665
153,1000.0,m,139.0,István Rózsavölgyi ,2055-09-21 00:00:00,1955.75
154,1000.0,m,138.09999999999999,Dan Waern ,2058-09-19 00:00:00,1958.75
155,1000.0,m,137.80000000000001,Dan Waern ,2059-08-21 00:00:00,1959.6666666666665
156,1000.0,m,136.69999999999999,Siegfried Valentin ,2060-07-19 00:00:00,1960.5833333333335
157,1000.0,m,136.59999999999999,Peter Snell,2064-11-12 00:00:00,1964.9166666666665
158,1000.0,m,136.19999999999999,Jürgen Ma,2065-07-20 00:00:00,1965.5833333333335
159,1000.0,m,136.19999999999999,Franz-Josef Kemper ,1966-09-21 00:00:00,1966.75
160,1000.0,m,136.0,Danie Malan ,1973-06-24 00:00:00,1973.5
161,1000.0,m,133.90000000000001,Rick Wohlhuter ,1974-07-30 00:00:00,1974.5833333333333
